,age,education-num,capital-gain,capital-loss,hours-per-week,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,workclass_ Without-pay,education_level_ 10th,education_level_ 11th,education_level_ 12th,education_level_ 1st-4th,education_level_ 5th-6th,education_level_ 7th-8th,education_level_ 9th,education_level_ Assoc-acdm,education_level_ Assoc-voc,education_level_ Bachelors,education_level_ Doctorate,education_level_ HS-grad,education_level_ Masters,education_level_ Preschool,education_level_ Prof-school,education_level_ Some-college,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,sex_ Female,sex_ Male,native-country_ Cambodia,native-country_ Canada,native-country_ China,native-country_ Columbia,native-country_ Cuba,native-country_ Dominican-Republic,native-country_ Ecuador,native-country_ El-Salvador,native-country_ England,native-country_ France,native-country_ Germany,native-country_ Greece,native-country_ Guatemala,native-country_ Haiti,native-country_ Holand-Netherlands,native-country_ Honduras,native-country_ Hong,native-country_ Hungary,native-country_ India,native-country_ Iran,native-country_ Ireland,native-country_ Italy,native-country_ Jamaica,native-country_ Japan,native-country_ Laos,native-country_ Mexico,native-country_ Nicaragua,native-country_ Outlying-US(Guam-USVI-etc),native-country_ Peru,native-country_ Philippines,native-country_ Poland,native-country_ Portugal,native-country_ Puerto-Rico,native-country_ Scotland,native-country_ South,native-country_ Taiwan,native-country_ Thailand,native-country_ Trinadad&Tobago,native-country_ United-States,native-country_ Vietnam,native-country_ Yugoslavia
relationship_ Unmarried,0.045481068387,-0.060224396804,-0.0288608080097,-0.0351668638531,-0.0428576296499,0.0137211446584,0.0300859945946,0.0142808347617,-0.037713968057,-0.0404090153043,0.00990315178278,-0.000745348264272,0.0161769143648,0.00718882884449,-0.00261998392494,0.00256575104109,0.00830783352619,0.00261449787518,0.0115058990212,0.0137917781635,0.0182117913337,-0.0603512901768,-0.016875232947,0.037815193069,-0.0198160639006,-0.00292599902289,-0.0286778319113,0.00589510562868,0.332212842509,-0.00915709112456,-0.321195882521,0.0723606204115,-0.0495894244201,0.193710275743,0.163041907941,0.103340842697,-0.0060556405462,-0.0559347180659,-0.0249375591509,-0.026942517567,-0.0213101880572,0.00567016655473,0.0715656979557,0.035648947229,-0.0195045050321,-0.0239063667907,-0.0220578562663,0.0105720291571,-0.0349556368183,-0.288501461957,-0.203320776385,-0.0603407947895,-0.14257989298,1.0,-0.0757680255701,0.0294118083911,-0.00986384850326,0.147221877654,0.0127603882988,-0.13037849234,0.32180837808,-0.32180837808,-0.00225711394333,-0.000309482327971,-0.00858576552259,0.0123624880699,-0.000108472691444,0.0120081701173,0.00337476410092,0.0068635824517,-0.00364672826111,0.00302837882586,0.0083410066271,-0.00696435567234,0.00312527227836,0.0123266706806,-0.00161820536433,0.0210012053203,-0.0056760798476,-0.00686675475498,-0.0108131033294,0.000144791229038,-0.00461644350657,-0.0100796024231,0.0152191399185,-0.00230779120744,-0.000745348264272,0.00996307685351,0.0108545457909,0.00218595606162,0.00965471755436,-0.00270073431877,-0.00267887599855,0.000846055586568,0.0236970938415,0.00643469820259,0.00503383318118,-0.00582183741929,0.00547797751747,0.00373931460474,-0.0185995373067,0.00539362319202,-0.00457487597288
relationship_ Wife,0.023678684821,0.0358156011517,0.014538300327,0.0149543763543,-0.0634515555751,-0.00243369446669,0.0327792649986,-0.0205732496268,-0.00793277757563,0.00359927669698,0.00727484716387,0.00991686247464,-0.0126906732682,-0.0231577897774,-0.0100198349161,-0.0064255477638,-0.0050565592626,-0.0102836225024,-0.000223243886683,0.0172007663771,0.00694083717677,0.0188904840412,-0.0011144297305,-0.00528533422581,0.0228659126206,-0.00351047085757,-0.000239671958289,-0.0101137739579,-0.0885594251273,0.0693785157967,0.231882607495,-0.0244761899716,-0.152019036028,-0.0395142894171,-0.0375338372829,0.0834506368791,-0.00387470482343,-0.0720244125188,0.0190523827525,-0.0298478573091,-0.0337446435135,-0.0094915233495,0.0121903391625,0.00777150881572,0.0562144098088,-0.0254553907618,-0.0191655508761,0.00382879140955,-0.0396908678985,-0.184597813837,-0.130094906881,-0.0386090896308,-0.0912298203367,-0.0757680255701,1.0,0.00635030298288,0.0136918457546,0.0019905821721,0.000810984063459,-0.0102711103502,0.317125915625,-0.317125915625,-0.000888234756965,0.0113562596128,0.00796212663749,-0.00195918305408,-0.000291152089634,0.0034479107536,-0.00337633676316,0.0003754070433,0.00718908127016,-0.00248128872756,0.00335329583142,-0.000850382840538,-0.00719408269647,0.00218397787932,-0.00103540956281,0.00576241085468,0.0156849937132,0.00088532322733,-0.00702424744603,0.0012295332988,-0.00621486292193,0.00532668035268,-0.00389337591789,0.00447810105989,0.00991686247463,-0.0156217159103,0.0025241399247,-8.23649169284e-05,0.00307010861738,0.0159092046682,0.00063421935178,0.00607069876468,0.0117164012057,0.00538499220887,0.00742779464151,0.00440159033047,0.00274146535106,0.00789736283258,-0.00982460232178,-0.00206112069944,-0.000296505723569
race_ Amer-Indian-Eskimo,-0.0162380997042,-0.0269373812889,-0.00700263619743,-0.0116218593597,-0.00200073770118,0.0254217970387,0.0315424278036,-0.0217995723785,-0.0167345456287,-0.00205440508312,0.00477948156662,-0.002124243353,0.0101059071379,0.010275301113,-0.00111081749211,0.00280239253249,-0.00529911721793,0.000141334896643,0.000928684873147,-0.00315085462294,0.0101896129849,-0.0271978249066,-0.00671844186672,0.0134265620781,-0.0120457931187,0.00174687385046,-0.00962940708931,0.00919351697365,0.0127137048745,-0.00262254205101,-0.0188637614848,0.0117402890163,0.00512608326011,0.00316297740858,0.0050825985562,0.000490309576046,0.0111439656566,0.00206236084082,-0.00639292745432,-0.000301063536888,0.0156088399506,-0.000520456961052,0.0108417013118,-0.00390586291743,-0.0065361950159,0.00563083491341,-0.0111859876134,-0.00735189435178,0.00588086923045,-0.0223424700762,-0.000809074867607,0.00935382891643,-0.00175343993555,0.0294118083911,0.00635030298288,1.0,-0.0169751893938,-0.0316501653341,-0.00874143634829,-0.244532175161,0.0119218353765,-0.0119218353765,-0.00236377054231,-0.00592750146147,-0.00493260415106,0.0011248276809,-0.00535253062518,-0.00456926032399,-0.00304042687652,-0.00562806936984,-0.00506220126424,-0.00278174901852,-0.0029767044406,-0.00324584080229,-0.00430186060165,-0.00385256417872,-0.000463445384283,-0.00202051376382,0.00665466665481,-0.0019666019322,-0.00562806936984,-0.00347021865813,-0.00278174901852,-0.00463953517281,-0.00470877047535,-0.00437639531415,-0.002124243353,0.00374736342272,-0.00321251368964,-0.00217425644002,-0.00311039972594,-0.00494785697503,-0.00417470280479,-0.00365163633852,-0.00249360733026,-0.00207302631208,0.0049358998805,-0.00343905692105,-0.00249650278713,-0.00236377054231,0.0159272915027,-0.00422602168771,-0.00222314682912
race_ Asian-Pac-Islander,-0.0057002638702,0.0625339149929,0.00707462057221,0.00219501316512,-0.00818239092572,0.0133195961877,-0.0163854928452,-0.00140684153985,0.00605134695407,-0.00923653717292,0.018844792708,0.00242312065189,-0.0181229147692,-0.0168259987267,-0.00780342039796,0.00303261117959,0.0160830142193,-0.0105948204575,-0.0114142247685,0.00189886780153,-0.00483468143933,0.0477600693605,0.029496256053,-0.0400024016864,0.0320553455487,0.0163305480882,0.0297384080391,-0.0134985038864,-0.031477325968,0.000387603525672,0.00962878634941,0.0398415458329,0.0091553583806,-0.0126636726295,-0.00223018067252,0.0122460928222,-0.00303111460426,-0.0254714253534,0.000616612872585,-0.0153377540504,-0.0133262417892,-0.0072446221059,0.0126360551958,-0.00496760306623,0.038124122387,-0.00738833184869,-0.00277961882121,0.0121921456561,-0.0220275360012,-0.00478765126782,-0.0178609273898,0.0467243246052,0.0067594183435,-0.00986384850326,0.0136918457546,-0.0169751893938,1.0,-0.0553163259812,-0.0152777761974,-0.427379173893,0.00355258881721,-0.00355258881721,0.122704727357,-0.00815394058341,0.28263395289,-0.0073412858585,-0.00935484303986,-0.0051285818557,-0.00531388201128,-0.00983641370021,-0.00368676351544,-0.000174745476192,-0.00519318837952,-0.00165485651946,-0.00448436816653,-0.00334653585406,-0.00080998300264,-0.00353133694023,0.117937613936,-0.00343711296319,0.271166078417,0.0277643311444,-0.00017474547619,-0.00810871088067,-0.00822971633275,0.147451467475,0.125138123866,-0.0236414387786,-0.00155501546465,0.0141841981785,-0.00543617650509,0.43389789945,-0.00417005714076,-0.0028095667905,-0.00860662594221,-0.00362311533086,0.266278090391,0.191214755008,0.120958952117,0.0179271715443,-0.37155017458,0.242776005097,-0.00388548727646
race_ Black,-0.013410961102,-0.0738748951362,-0.0215376085452,-0.0230559324752,-0.0542191237398,0.0536309825614,0.0412323781822,0.00568749488469,-0.0470040913104,-0.0621534864381,0.0191121026121,-0.00339653723975,0.0227838923177,0.0239706835407,0.0183094689376,-0.00190809143048,-0.00534663874155,0.00230376586905,0.020530035001,0.00385288087282,-0.00975904700961,-0.0502042874944,-0.0263795174014,0.0375471338471,-0.0351539308647,0.0062267786007,-0.0316343019858,0.0118482920868,0.0156359797396,-0.00283307463597,-0.123119098936,0.0175641348423,0.0719970672437,0.099644498567,0.019078588998,0.0479653747086,-0.00133381962608,-0.0458010681851,-0.0500947390301,-0.0355926260121,0.0221877279874,0.0442539908231,0.0866111415297,0.0300988257744,-0.0469314226728,0.0275726776378,-0.0378332487608,-0.00250956798735,0.0153226276774,-0.125148119377,0.00137526396107,0.041022332747,0.0235215415289,0.147221877654,0.0019905821721,-0.0316501653341,-0.0553163259812,1.0,-0.028485345958,-0.796846574154,0.115163644828,-0.115163644828,-0.0045339866989,-0.0193156963077,-0.0160736668573,-0.0136877949221,-0.0118313123364,0.0146632498712,-0.00744326181438,-0.0170055203435,-0.00463458032967,-0.00637156493183,-0.0105384620437,-0.0105770830438,-0.0140182897431,0.115885197025,-0.00151020971588,0.00453527888714,-0.00799366540771,-0.00640848187512,-0.0156710909707,-0.0113082535968,-0.00906476693348,-0.0151186554722,0.136028371391,-0.00740565894646,-0.0069221812524,-0.0431263311386,-0.0034704080525,0.0204718191781,-0.0101357269825,-0.0235588443044,-0.0136039260516,-0.0118994316576,-0.00411248179176,-0.00314261236513,-0.0151942290746,-0.0112067081727,-0.00513478926051,0.0556719135802,0.0273508439554,-0.0137711567074,-0.00724447379354
race_ Other,-0.03160271388,-0.0477189575078,7.03658351957e-05,-0.00660525263516,-0.00887523940075,-0.00141172244912,-0.0121298858508,0.0216793484153,-0.0105303090511,-0.0141639877984,-0.0014739028474,-0.00191183225018,0.000702230787653,0.00860427552289,0.0212595701314,0.0369108053312,0.0418036137972,0.0255191044469,0.0201335421739,-0.00246890126352,-0.00776587607218,-0.0141952474221,-0.00517768410971,-0.011996277728,-0.00945729215304,0.00906243122224,-0.00216950099717,-0.00259531140328,-0.00736960304816,-0.00236030418242,-0.0122678907366,0.0267527210754,0.00862498668483,0.0144317201787,-0.00450224529361,-0.00248677394286,-0.00156088363805,0.00518379363703,-0.0198073111547,0.00345606051,3.51285966126e-05,0.0231437621402,0.00853392679728,0.00769905747465,-0.00436629180536,0.000659502246492,-0.00636112551575,-0.00300320487047,0.00105035150193,-0.0166918390731,-0.00134542620617,0.0405732662525,-0.00619747422373,0.0127603882988,0.000810984063459,-0.00874143634829,-0.0152777761974,-0.028485345958,1.0,-0.220080480901,0.00605793868674,-0.00605793868674,-0.00212740821263,0.00305082130406,-0.00443937446246,0.0434684559181,0.00910301330293,0.109942560828,0.0950926677801,0.0302491706304,0.000348693806727,0.00640555337113,-0.00195246322334,-0.00292127694127,0.042267327042,-0.0034673317595,-0.000417103732779,0.0104426067712,-0.00220776468664,-0.00176995398947,0.0346634791457,0.0397455137546,-0.00250359144493,-0.00417561055642,0.0115749991894,0.00740027840869,-0.00191183225017,0.0969062530371,0.0279749994502,-0.00195684434004,0.0290781211456,-0.00703875215263,-0.00375725852965,0.00350423365898,0.107788647296,-0.0018657365943,-0.00419648317521,-0.00309517265175,-0.0022468680598,0.00835479424888,-0.137654281946,-0.00380344584395,-0.00200084599478
race_ White,0.0266042068229,0.051555293045,0.0166247319327,0.0232488341502,0.0522904396521,-0.0582574891521,-0.0325169107564,-0.00346281544894,0.0439325282897,0.060818901782,-0.0261116705844,0.00276616901885,-0.0134103174392,-0.0170860508621,-0.0166926298862,-0.0100190382052,-0.0123896118247,-0.00333991924135,-0.0171033661977,-0.00263764218455,0.00962976593418,0.0303717439515,0.0111244057761,-0.0129617098019,0.0198433924318,-0.0158998048005,0.0154758059172,-0.00536528364875,0.00034964478165,0.0035292625349,0.107158905588,-0.044066852887,-0.0685039156202,-0.0821127626953,-0.0152318426342,-0.0456907410346,-0.000158576525507,0.0488512242891,0.0485932915107,0.0364940020263,-0.0166038880031,-0.039391705189,-0.0840403184603,-0.0237311765899,0.0239612866176,-0.021339953629,0.0378725036688,-0.000943296212711,-0.004160296876,0.117920575001,0.00803211037982,-0.0699212301717,-0.0209450562801,-0.13037849234,-0.0102711103502,-0.244532175161,-0.427379173893,-0.796846574154,-0.220080480901,1.0,-0.103308148234,0.103308148234,-0.0541905132395,0.0210473771755,-0.120354152185,0.00368506464013,0.0136442343249,-0.0364584418083,-0.0144677510313,0.0129312609804,0.0070069382212,0.00459154563387,0.0126881155643,0.0113350385783,0.00441674670862,-0.0937267287093,0.00189523273973,-0.00418620260286,-0.0515038960268,0.00804230335297,-0.124888857125,-0.0130122872529,0.00911438160623,0.0189731071985,-0.111861594795,-0.0655709730696,-0.0534814280001,0.0219660025875,-0.00253225774988,-0.022924548984,0.00462829659275,-0.186387327557,0.015563839215,0.0114857563944,-0.0190524061797,0.00544404602889,-0.116040963854,-0.0810942027717,-0.0527760363046,-0.0568512221706,0.18675820207,-0.103417036278,0.00909142867462
sex_ Female,-0.0820533475221,-0.00341727184669,-0.0474442632992,-0.0464573440085,-0.231424632211,-0.00323255271691,0.0442170002754,0.0648225374733,-0.0846755019259,-0.104971194831,0.028534416468,0.000385698524345,-0.00186771443862,0.00759873212724,-0.00357472973455,-0.0109025671456,-0.0175736105647,-0.0248788493481,-0.0127105955231,0.0250685181589,0.00891012252978,-0.0164269519178,-0.0297852837331,-0.0143704372932,-0.00287046079536,-0.00402225158607,-0.0473890045018,0.0567823153872,0.237129170562,0.0188232643293,-0.438136334242,0.0406871240801,0.178672434913,0.106857206504,0.177291552672,0.277891530891,-0.0122095343926,-0.228105473567,-0.0307264797524,-0.102412003209,-0.0935601340408,-0.0328037969396,0.165367109351,0.0942484105365,0.0348711949168,-0.063407050704,0.0238134076995,0.025060535835,-0.134422062314,-0.581587986083,0.173502831222,0.047635923096,0.103588660044,0.32180837808,0.317125915625,0.0119218353765,0.00355258881721,0.115163644828,0.00605793868674,-0.103308148234,1.0,-1.0,-0.0087624507247,0.00160148252173,-0.00730042992474,0.00483185072103,0.00416878877546,0.0147769685107,0.00157329286789,0.00268081118333,0.00306956409187,0.000505081722407,0.011794074992,-0.00993479828691,-0.00319250665126,0.00553805739306,0.00677777561784,0.00881447537279,-0.000187276507257,0.00272407539796,-0.0255208888605,-0.0123476754442,-0.00451708310846,-0.00753380906062,0.0223143256785,8.44068795815e-05,0.000385698524346,-0.0355841652716,0.00928309552079,0.00396332374542,0.00505716297485,0.0119972639874,-0.00482496371156,-0.00784362830904,0.00998723972356,0.00112492667277,0.00618083874631,-0.00660043483922,0.00667009206758,0.00896428387408,0.00855857218905,0.00223809440494,-0.00518057372509
sex_ Male,0.0820533475221,0.00341727184669,0.0474442632992,0.0464573440085,0.231424632211,0.00323255271691,-0.0442170002754,-0.0648225374733,0.0846755019259,0.104971194831,-0.028534416468,-0.000385698524345,0.00186771443862,-0.00759873212724,0.00357472973455,0.0109025671456,0.0175736105647,0.0248788493481,0.0127105955231,-0.0250685181589,-0.00891012252978,0.0164269519178,0.0297852837331,0.0143704372932,0.00287046079536,0.00402225158607,0.0473890045018,-0.0567823153872,-0.237129170562,-0.0188232643293,0.438136334242,-0.0406871240801,-0.178672434913,-0.106857206504,-0.177291552672,-0.277891530891,0.0122095343926,0.228105473567,0.0307264797524,0.102412003209,0.0935601340408,0.0328037969396,-0.165367109351,-0.0942484105365,-0.0348711949168,0.063407050704,-0.0238134076995,-0.025060535835,0.134422062314,0.581587986083,-0.173502831222,-0.047635923096,-0.103588660044,-0.32180837808,-0.317125915625,-0.0119218353765,-0.00355258881721,-0.115163644828,-0.00605793868674,0.103308148234,-1.0,1.0,0.0087624507247,-0.00160148252173,0.00730042992474,-0.00483185072103,-0.00416878877546,-0.0147769685107,-0.00157329286789,-0.00268081118333,-0.00306956409187,-0.000505081722407,-0.011794074992,0.00993479828691,0.00319250665126,-0.00553805739306,-0.00677777561784,-0.00881447537279,0.000187276507257,-0.00272407539796,0.0255208888605,0.0123476754442,0.00451708310846,0.00753380906062,-0.0223143256785,-8.44068795815e-05,-0.000385698524346,0.0355841652716,-0.00928309552079,-0.00396332374542,-0.00505716297485,-0.0119972639874,0.00482496371156,0.00784362830904,-0.00998723972356,-0.00112492667277,-0.00618083874631,0.00660043483922,-0.00667009206758,-0.00896428387408,-0.00855857218905,-0.00223809440494,0.00518057372509
native-country_ Cambodia,-0.00113387645292,-0.00689469419094,-0.00111935209079,0.00352985717089,0.00250545622352,0.00101852803257,-0.00650673364336,0.00596909100121,-0.00466152382574,-0.000607047874791,-0.000540214222752,-0.000516978283058,-0.00399878909879,-0.00462170171804,0.0054926694744,0.0115140361714,-0.00240188243931,0.00363572891814,-0.0029546474332,-0.00445326007167,0.00395908496304,0.00160044492238,-0.00264660581244,-0.000982040164386,-0.00581921889209,0.0221797834835,-0.00318785923834,0.00291953599517,-0.00698233238662,-0.000638249513581,0.00535320627864,0.00573485498322,-0.000775393208671,-0.00430436010794,0.00148019049359,-0.00896179035131,-0.000422078319464,0.015041133126,-0.00664406181548,0.000772986480848,-0.00522117543641,0.0122610311483,-0.00528009663092,-0.00172235499888,0.00148327933825,-0.003562251478,0.00253230807804,-0.00431850946477,-0.00138756245729,0.000502428109709,-0.00153334930507,0.0229072998797,-0.00732917014311,-0.00225711394333,-0.000888234756965,-0.00236377054231,0.122704727357,-0.0045339866989,-0.00212740821263,-0.0541905132395,-0.0087624507247,0.0087624507247,1.0,-0.00144257931844,-0.00120045060818,-0.00102226342531,-0.0013026483471,-0.00111202341945,-0.000739950375349,-0.00136970636422,-0.00123199072949,-0.000676995801571,-0.00157025135687,-0.000789942076401,-0.0010469462007,-0.00093760068105,-0.000112788960229,-0.000491733555405,-0.000597001330525,-0.000478613003042,-0.00136970636422,-0.000844549039632,-0.000676995801571,-0.00112912624838,-0.00114597608237,-0.00106508575503,-0.000516978283058,-0.00342362014286,-0.000781831238511,-0.000529149995788,-0.000756979706526,-0.00190334795451,-0.00101599973716,-0.000888700761132,-0.00149493655486,-0.000504513563402,-0.00113477041022,-0.000836965190394,-0.000607575268022,-0.000575272147977,-0.0777451593681,-0.00102848924216,-0.000541048476901
native-country_ Canada,0.0195605885286,0.0146984722021,0.00175603403764,0.00859253941131,0.00326058858177,-0.00227019730785,-0.00171400071441,-0.0059078581065,0.0139241050314,0.0070758191502,-0.00548085316186,-0.00129639889893,-0.00547808303728,-0.00364551588859,-0.00354992300113,-0.00422447999611,-0.00230143640597,0.00561348538841,0.00171318022269,-0.00499962609742,0.00532690159158,0.00861311125589,0.0272101459507,-0.00730338979398,0.0015112387399,-0.00240181967724,0.000481746903945,-0.00417656748242,0.000322772333904,-0.00160050430311,0.00599814838259,3.4776331033e-05,-0.00601183207058,-0.000182233293313,-0.00134288518851,-0.00671716409242,-0.00105842331593,0.00141344857674,-0.00170856238649,-0.0048416369846,-0.00954210472769,-0.00402958887893,0.00319598004261,-0.00431905787399,0.0210299224141,-0.00385439384849,-0.0028347755787,-0.00236610716068,0.0010915959207,0.00128873823741,0.00406168091294,-0.00837754309443,-0.00926891798492,-0.000309482327971,0.0113562596128,-0.00592750146147,-0.00815394058341,-0.0193156963077,0.00305082130406,0.0210473771755,0.00160148252173,-0.00160148252173,-0.00144257931844,1.0,-0.00301030603734,-0.00256347553161,-0.00326658186275,-0.00278856188704,-0.00185553413616,-0.00343473967984,-0.0030893975193,-0.00169766630534,-0.00393763567409,-0.00198089566163,-0.00262537121252,-0.00235117127815,-0.000282834866848,-0.00123309404028,-0.00149706843192,-0.00120019233011,-0.00343473967984,-0.00211783063419,-0.00169766630534,-0.00283144974002,-0.00287370317104,-0.00267085880653,-0.00129639889893,-0.00858522984238,-0.00196055654555,-0.00132692125451,-0.00189823768273,-0.00477292426659,-0.00254776841451,-0.00222854755406,-0.00374877275738,-0.0012651417855,-0.00284560330396,-0.00209881301948,-0.00152358413166,-0.00144257931844,-0.194957394353,-0.00257908768083,-0.00135675844172
native-country_ China,0.0110275101296,0.0233557412272,0.00278997161232,0.0118222521976,-0.00759870672464,-0.00386182046471,-0.00831940676496,0.00178268673134,0.00209780394862,-0.0071643846696,0.0177610182748,-0.00107880573828,-0.00288345644919,-0.00964434773652,-0.0017435267108,0.00282175716786,0.00392251837125,0.00975341296064,0.00113452278567,-0.00929285170543,-0.0106504148413,0.00721840003849,0.0472944628806,-0.0103295346143,0.034249781028,0.0202197649101,0.00352175646646,-0.0189975223271,-0.0137338854659,-0.00133186878496,0.0216554918428,0.0267056688466,-0.0165567196619,-0.00133946430989,-0.00585815165,-0.0132973878461,-0.000880772999493,-0.01309411465,0.00136896280477,-0.00920638561335,-0.0108953010329,0.00461066017024,0.0200964611342,-0.00359412864533,0.0326071516777,-0.00743353727149,-0.0102560591653,0.00114726537099,-0.00760969008384,0.0129168589937,-0.00631153382654,0.0146560320468,-0.0144752138118,-0.00858576552259,0.00796212663749,-0.00493260415106,0.28263395289,-0.0160736668573,-0.00443937446246,-0.120354152185,-0.00730042992474,0.00730042992474,-0.00120045060818,-0.00301030603734,1.0,-0.00213321078544,-0.00271830472936,-0.00232051767999,-0.00154409331519,-0.002858238216,-0.00257085976731,-0.00141272269931,-0.00327672598608,-0.00164841362366,-0.00218471762936,-0.00195654058996,-0.000235362647711,-0.00102612623907,-0.00124579403475,-0.000998746893279,-0.002858238216,-0.00176236484214,-0.00141272269931,-0.00235620705147,-0.00239136848511,-0.00222257039017,-0.00107880573828,-0.00714424798266,-0.00163148831221,-0.00110420509057,-0.00157962931505,-0.00397181615275,-0.00212014001836,-0.00185449855854,-0.00311956263269,-0.00105279495305,-0.00236798502044,-0.00174653922559,-0.00126785922554,-0.00120045060818,-0.162234907729,-0.00214620252447,-0.00112903427609
native-country_ Columbia,0.00208686816395,-0.0135831868256,-0.00551608537602,-0.00220617847851,-0.00207423194102,-0.00164548796606,-0.00744859187697,0.00897340919157,-0.00828356688224,0.00209333372589,-0.00391535652775,-0.000918674739093,0.00250689124412,-0.00261766923196,0.00904803686028,0.0118797496793,0.00621665021661,0.0019740576705,0.0118829981255,0.00367029648901,0.00369651412758,-0.0107572974134,6.47342850493e-05,0.00575566007263,-0.00807237370888,-0.00170201553484,0.0102541135846,-0.008735727144,-0.00513190753815,-0.00113417473147,-0.00643811945538,0.0236632217473,0.000588959212367,0.0102884635646,0.00214758731516,-0.00165751121785,-0.000750036708923,0.00318876757704,-0.00744067937196,-0.00491851029956,0.0032261890688,0.0180756411968,0.00384755578897,0.0187657214286,-0.00443200302882,-0.00633015071305,-0.00930074730477,0.00126709766849,0.00188742012025,-0.00828395834221,0.000926938539925,0.0139136132881,-0.00590100574836,0.0123624880699,-0.00195918305408,0.0011248276809,-0.0073412858585,-0.0136877949221,0.0434684559181,0.00368506464013,0.00483185072103,-0.00483185072103,-0.00102226342531,-0.00256347553161,-0.00213321078544,1.0,-0.00231481702349,-0.00197607493042,-0.00131489801466,-0.00243397968158,-0.0021892578452,-0.00120302720976,-0.00279034981325,-0.00140373368615,-0.00186043216765,-0.00166612426337,-0.000200426927023,-0.000873814646607,-0.0010608763647,-0.000850499315164,-0.00243397968158,-0.00150077071718,-0.00120302720976,-0.00200646680069,-0.00203640909681,-0.00189266630761,-0.000918674739093,-0.00608380166936,-0.00138932065928,-0.00094030397456,-0.00134515927879,-0.00338226525719,-0.00180544004272,-0.0015792286961,-0.00265651477924,-0.000896524827861,-0.00201649652354,-0.00148729415357,-0.00107966634019,-0.00102226342531,-0.138153799373,-0.00182763399771,-0.000961447675156
native-country_ Cuba,0.030156928288,-0.0130776100633,-0.00443672062937,-0.00315448852296,-0.00121602559148,-0.0026706565396,-0.00180551568425,-0.00274150259983,0.0156100643172,0.0056486364602,-0.0115169738475,-0.00117064750707,-0.00150264157579,-0.0060696072662,0.0120178016274,0.0253982796844,0.0233918838151,0.0139901373901,0.0101354878713,-0.000983237066217,0.000478391542822,-0.00356993025008,0.00149857728399,-0.0108622390062,0.00286255305061,-0.00216884187413,0.0115413941274,-0.00702493864177,0.00292549656968,-0.00144525452314,0.00579300540457,0.00511918374858,-0.0147895531099,0.011391783609,0.00306731156285,0.00337102164013,-0.000955755683862,-0.0116663840339,0.0028932868383,-0.00310474245753,-0.00199893289607,0.000437002329292,0.00378811226583,0.0075317465613,-0.000805847043418,0.0116045490803,-0.00113916547834,-0.00743733055993,0.00590679300286,0.00506155952151,-0.00598245445281,0.00487888552711,-0.00171755949577,-0.000108472691444,-0.000291152089634,-0.00535253062518,-0.00935484303986,-0.0118313123364,0.00910301330293,0.0136442343249,0.00416878877546,-0.00416878877546,-0.0013026483471,-0.00326658186275,-0.00271830472936,-0.00231481702349,1.0,-0.00251806988115,-0.00167554632494,-0.0031015680798,-0.00278972429495,-0.00153299175879,-0.00355568289158,-0.00178874771488,-0.00237070879,-0.00212310639704,-0.000255399732335,-0.00111348325382,-0.0013518519872,-0.00108377302726,-0.0031015680798,-0.00191239992131,-0.00153299175879,-0.00255679758927,-0.00259495241471,-0.00241178406288,-0.00117064750706,-0.0077524579208,-0.00177038150402,-0.0011982091777,-0.00171410760448,-0.00430994804045,-0.00230063350522,-0.00201237724028,-0.00338513977958,-0.00114242235047,-0.00256957824989,-0.00189522702547,-0.00137579564978,-0.0013026483471,-0.176046422031,-0.00232891478583,-0.00122515214167
